"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905952","regulation of lipid localization","77/5592","192/28905",0.401041666666667,2.07298093258226,7.30578365017054,2.30227241981719e-11,4.86592494274233e-10,2.59220597972121e-10,"Erfe/Dbi/Ikbke/Apoa2/Crp/Eprs1/Surf4/Osbpl6/Nr1h3/Il1a/Asxl1/Fitm2/Pltp/Abca1/Mup1/Plin2/Cyp2j5/Pcsk9/Scp2/Fabp3/Mfn2/Abcb4/Cd36/Acacb/Ptpn11/Pon1/Cav1/Ghrl/Lpcat3/Apoc4/Apoc1/Apoe/Akt2/Furin/Lamtor1/Prap1/Pnpla2/Irs2/Acsl1/Lpl/Ces1c/Ces1d/Ces1f/Agt/Apoa1/Apoc3/Apoa4/Tmem30a/Cyp8b1/Nus1/Sirt1/Osbpl8/Lrp1/Commd1/Mapk9/Acsl6/Gps2/Tmem97/Asxl2/Apob/Hbp1/Akt1/Bmp6/Prelid1/Ptch1/Dgat1/Pla2g6/Osbpl11/Atp5pf/Acat2/Abca3/Plin5/Plin3/C3/Abcg8/Ehd1/Acsl5",77
"GO:0043244","regulation of protein-containing complex disassembly","60/5592","135/28905",0.444444444444444,2.29732951835956,7.39964230886764,2.5251308770941e-11,5.31938754503638e-10,2.83377741435664e-10,"Per2/Clasp1/Sptan1/Gsn/Map1a/Spef1/Pik3ca/Nes/Ubqln4/Arhgef2/Gba1/Capza1/Asph/Tmod1/Zmpste24/Capzb/Trim54/Add1/Wdr1/Cracd/Lmod2/Mtpn/Dysf/Lmod3/Wnk1/Hdgfl3/Cln3/Bnip3/Insr/Upf1/Tom1/Katnb1/Shfl/Rdx/Tpm1/Twf2/Fyco1/Apc2/Irak3/Plek/Sptbn1/Jmjd4/Flii/Smcr8/Eif5a/Phf23/Taok1/Cfl2/Sptb/Evl/Actn2/Atxn7/Clec16a/Gspt1/Scaf4/Scaf8/Svil/Oga/Add3/Mid1ip1",60
"GO:0007264","small GTPase-mediated signal transduction","143/5592","439/28905",0.325740318906606,1.68374891237401,7.07015866191709,2.538221726001e-11,5.32943342075751e-10,2.83912911612398e-10,"Arfgef1/Map4k4/Col3a1/Abi2/Plcd4/Cul3/Farp2/Chml/Cdc42bpa/Itpkb/Tgfb2/Notch1/Rapgef1/Abl1/Dab2ip/Rapgef4/Nckap1/Gm14137/Usp8/Arhgef2/Rhoc/Rap1a/Csf1/Eps8l3/Sdcbp/Cavin4/Abca1/Dennd4c/Dhcr24/Rap1gap/Mfn2/Icmt/Rheb/G3bp2/Uso1/Brap/Rhof/Gna12/Rac1/Met/Iqsec1/Iqsec3/Kras/Eps8l1/Arhgap35/Apoe/Rasgrp4/Garre1/Nucb1/Rasip1/Cyfip1/Akap13/Rras2/Arhgap17/Hras/Arhgef18/Arhgef7/Fnta/Ppp2cb/Dlc1/Fbxo8/Rfxank/Myo9b/Nfix/Dok4/Cdh13/Trim67/Nrp1/Itgb1/Dnm2/Kank2/Dock6/Arhgef12/Apoa1/Apoc3/Rdx/Rab39/Hacd3/Bnip2/Cgnl1/Dock3/Rassf1/Rhoa/Plxnb1/Rhobtb1/Igf1/Rab21/Rap1b/Tns3/Ccdc88a/Rtn4/Adra1b/Rufy1/Arhgap44/Ntn1/Tnk1/Gabarap/Tax1bp3/Git1/Tnfaip1/Rhot1/Nkiras2/Pecam1/Cyth1/Arhgdia/Rac3/Rhob/Rock2/Arf6/Synj2bp/Gdi2/Fbp1/Ccdc125/Nkiras1/Synpo2l/Nisch/Adra1a/Abra/Dnaja3/Lztr1/Bcl6/Heg1/Itsn1/Tiam2/Dynlt1a/Tagap/Tsc2/Rhot2/Rgl2/Flot1/Ralbp1/Rab12/Rhoq/Rock1/Cdh2/Mapre2/Gpr17/Csnk1a1/Dock8/Kank1/Psd/Shoc2/Gdi1",143
"GO:0006869","lipid transport","145/5592","447/28905",0.324384787472036,1.67674218202418,7.06217207400475,2.59694459277059e-11,5.43491280134081e-10,2.89532075169229e-10,"Erfe/Hdlbp/Vps4b/Dbi/Apoa2/Eprs1/Surf4/Abcb11/Osbpl6/Zdhhc5/Nr1h3/Spg11/Slc27a2/Il1a/Pltp/Atp9a/Vapb/Prelid3b/Fabp4/Abcd3/Atp8b5/Abca1/Plin2/Cyp2j5/Pcsk9/Scp2/Osbpl9/Fabp3/Mfn2/Abcb4/Crot/Cd36/Atg9b/Scarb2/Hnf1a/Ptpn11/Pitpnm2/Pon1/Cav1/Fabp1/Arl8b/Cidec/Ghrl/Lpcat3/Slco1b2/Slco1a1/Kcnj8/Slc27a5/Apoc4/Apoc1/Apoe/Ceacam1/Akt2/Slco3a1/Furin/Stard5/Slco2b1/Stard10/Lamtor1/Cln3/Prap1/Irs2/Atp11a/Star/Acsl1/Ces1c/Ces1d/Ces1f/Got2/Lcat/Vps4a/Agt/Ldlr/Gramd1b/Apoa1/Apoc3/Apoa4/Apoa5/Lipc/Aqp9/Tmem30a/Plscr5/Plscr1/Slc25a20/Cyp8b1/Nus1/Psap/Sirt1/Osbpl8/Lrp1/Apof/Esyt1/Osbp2/Vps54/Commd1/Mapk9/Acsl6/Gps2/Gltpd2/Slc25a11/Pitpna/Proca1/Tmem97/Rps6kb1/Abcc3/Wnk4/Tex2/Pitpnc1/Apoh/Abca9/Slc25a10/Apob/Hbp1/Pnpla8/Tmem30b/Slc10a1/Npc2/Akt1/Bmp6/Prelid1/Ptch1/Cert1/Vps13b/Dgat1/Pla2g6/Comt/Slc51a/Osbpl11/Atp5pf/Serac1/Slc22a1/Acat2/Abca3/Apom/Slc22a7/Abcg8/Npc1/Osbpl1a/Slc66a2/Pitpnm1/Osbp/Vldlr/Rbp4/Abcc2/Acsl5",145
"GO:2001234","negative regulation of apoptotic signaling pathway","94/5592","253/28905",0.371541501976285,1.92049483451797,7.20224049156038,2.64688256082572e-11,5.52137977834785e-10,2.94138398067415e-10,"Cflar/Tmbim1/Ivns1abp/Pea15a/Psen2/Nfe2l2/Ndufs3/Ell3/Bcl2l1/Fgg/Fga/Fgb/Lmna/Mcl1/Gclm/Sh3glb1/Dnaja1/Creb3/Hdac1/Kdm1a/Pink1/Mfn2/Eno1/Park7/Cdk11b/Rnf34/Hspb1/Raf1/Cxcl12/Ybx3/Uri1/Bcl2l12/Pih1d1/Usp47/Maz/Cttn/Slc25a4/Ndufa13/Tmem161a/Prdx2/Herpud1/Cx3cl1/Nol3/Nrp1/Yap1/Hyou1/Gclc/Cep63/Gnai2/Gpx1/Qars1/Ctnnb1/Hdac2/Sirt1/Pttg1ip/Fbxo7/Igf1/Agap2/Xbp1/Ppia/Rack1/Rffl/Rps6kb1/Psme3/Hif1a/Bag5/Akt1/Zmynd11/Ripk1/Prelid1/Vdac2/Ghitm/Clu/Ccar2/Tpt1/Atf4/Tmbim6/Trap1/Pam16/Opa1/Gsk3b/Sod2/Bak1/Ier3/Vegfa/Ctnna1/Acaa2/Gstp1/Rela/Syvn1/Tcf7l2/Ddx3x/Slc25a5/Nono",94
"GO:0046434","organophosphate catabolic process","92/5592","246/28905",0.373983739837398,1.93311874105866,7.1984239894801,2.82986441077209e-11,5.88391288525469e-10,3.13451488561597e-10,"Idh1/Prkag3/Pfkfb2/Prdx6/Apoa2/Nudt5/Slc2a6/Upp2/Mtch2/Gpcpd1/Abhd12/Plcg1/Fitm2/Pklr/Dpyd/Pde5a/Uox/Galt/Vcp/Aldob/Angptl3/Prkaa2/Eno1/Khk/Ppargc1a/Slc4a4/Nudt9/Plbd2/Pon1/Nt5c3/Hk2/Tpi1/Gapdh/Apoc1/Gapdhs/Gpi1/Nudt19/Ampd3/Aldoa/Inpp5f/Insr/Prkaca/Smpd3/Nudt7/Mlycd/Pde4a/Ldlr/Acat1/Pkm/Lipc/Nt5e/Trex1/Hk1/Zbtb7a/Igf1/Nudt4/Pgam2/Gck/Ogdh/Ppp2ca/Hint1/Ncor1/Eno3/Git1/Sarm1/Stat3/Mlx/Pnpla8/Hif1a/Entpd5/Pfkp/Fbp1/Prxl2c/Gmpr2/Dpys/Smpd5/Pla2g6/Ep300/Tymp/Pfkm/Gpd1/Smpd4/Zbtb20/App/Synj2/Jmjd8/Nudt3/Ier3/Kat2b/Tkfc/Pgk1/Pfkfb1",92
"GO:0002262","myeloid cell homeostasis","85/5592","221/28905",0.384615384615385,1.98807362165731,7.22152732597293,2.94705973706586e-11,6.10775746154361e-10,3.25376276880615e-10,"Cflar/Cfh/Ncstn/Itpkb/Hc/Acvr2a/Sp3/Ypel4/B2m/Mafb/Fam210b/Csf1/Lyn/Rps6/Prdx1/Atp5if1/Kdm1a/Kmt2e/Maea/Add1/Lyar/Sh2b3/Rac1/Slc1a5/Rps19/Zfp36/Hamp/Gpi1/Cebpg/Klf13/Rps17/Hbb-b1/Ampd3/Setd1a/Ank1/Mfhas1/Heatr3/Zfpm1/Abcb10/Smarca4/Ireb2/Alas1/Traf3ip2/Foxo3/Zbtb7a/Nemp1/Hba-a1/Ncor1/Nfe2l1/Cdk5rap3/Med1/Thra/Stat5b/Stat3/Jmjd6/Adam17/Id2/Arid4a/Hif1a/Mthfd1/Zfp36l1/Fancc/Rps24/Bap1/Mb/Rbfox2/Slc48a1/Acvr1b/Bcl6/Sod1/Bak1/Hmga1/Adgrf5/Vegfa/Srf/Epas1/Hspa9/Rps14/Csf1r/Fech/Ldb1/Foxp3/Slc25a5/G6pdx/Alas2",85
"GO:0110053","regulation of actin filament organization","102/5592","283/28905",0.360424028268551,1.86302870835166,7.14548884364867,3.08617598932422e-11,6.37544226955882e-10,3.39636549453304e-10,"Arfgef1/Abi2/Clasp1/Actr3/Tsc1/Sptan1/Abl1/Gsn/Arpc5l/Nckap1/Gm14137/Sdc4/Pik3ca/Pfn2/Rhoc/Capza1/S1pr1/Synpo2/Tesk1/Gba2/Tmod1/Asap3/Capzb/Add1/Wdr1/Limch1/Cracd/Hip1r/Rac1/Baiap2l1/Ppp1r9a/Met/Lmod2/Mtpn/Braf/Epha1/Tmsb10/Lmod3/Washc2/Arhgap35/Shank1/Cyfip1/Whamm/Wnt11/Fchsd2/Rnh1/Cttn/Arhgef18/Bag4/Dlc1/Pik3r2/Cx3cl1/Fhod1/Nrp1/Kank2/Apoa1/Rdx/Smad3/Tpm1/Cgnl1/Twf2/Rhoa/Ccn2/Gja1/Nf2/Plek/Ccdc88a/Sptbn1/Cyfip2/Arf1/Flii/Arhgef15/Pfn1/Serpinf2/Myo1c/Ssh2/Pecam1/Rock2/Itgb1bp1/Cfl2/Arf6/Sptb/Evl/Actn2/Rasa1/Pik3r1/Synpo2l/Fermt2/Sorbs3/Mtss1/Myh9/Dlg1/Daam2/Svil/Fhod3/Fchsd1/Synpo/Coro1b/Kank1/Add3/Flna/Tmsb4x",102
"GO:0043488","regulation of mRNA stability","70/5592","169/28905",0.414201183431953,2.1410023617848,7.28584976830326,3.21248965768102e-11,6.5938409512145e-10,3.51271220666133e-10,"Gigyf2/Mapkapk2/Ikbke/Hnrnpu/Vim/Celf1/Caprin1/Rbm38/Fxr1/Exosc9/Exosc8/Csde1/Exosc3/Tut4/Ybx1/Pabpc4/Thrap3/Hnrnpr/Tardbp/Plekhn1/Fastk/Hnrnpd/Igf2bp3/Apobec1/Cnot3/Zfp36/Fus/Elavl1/Pcid2/Upf1/Dcps/Tirap/Syncrip/Pcbp4/Traf3ip2/Ptbp1/Cirbp/Pan2/Npm1/Larp1/Alkbh5/Fxr2/Ybx2/Taf15/Srsf1/Tnrc6c/Rock2/Zfp36l1/Zc3h14/Larp4b/Rbm24/Hnrnpa0/Tut7/Paip1/Samd4/Apex1/Hnrnpc/Mettl3/Rida/Pabpc1/Ago2/Tnrc6b/Carhsp1/Qki/Vegfa/Rock1/Dnd1/Dcp2/Cpeb3/Rbm10",70
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","70/5592","169/28905",0.414201183431953,2.1410023617848,7.28584976830326,3.21248965768102e-11,6.5938409512145e-10,3.51271220666133e-10,"Ctdsp1/Gigyf2/Ddr2/Cacnb4/Ino80/Rbm38/Actl6a/Jade1/Larp7/Ccne2/Anp32b/Arid1a/Kmt2e/Smarcd3/Ankrd17/Pkd2/Actb/Ccnd2/Dcun1d3/Prap1/Ccnd1/Cul4a/Brd7/Rbl2/Fbxo31/Smarca4/Kank2/Rdx/AY074887/Trex1/Smarcc1/Ppp2r3d/Smarcb1/Tjp3/Fbxo7/Cradd/Smarcc2/Egfr/Ppp2ca/Rpl26/Smarce1/Psme3/Adam17/Id2/Ppp2r5c/Akt1/Ccnh/Cdk7/Appl1/Pbrm1/Apex1/Psme1/Mtbp/Arid2/Smarcd1/Crebbp/Eif4g1/Dlg1/Adamts1/Arid1b/Phf10/Pkd1/Ccnd3/Wac/Rpl17/Cdk2ap2/Men1/Smarca2/Ddx3x/Cul4b",70
"GO:0008286","insulin receptor signaling pathway","61/5592","139/28905",0.438848920863309,2.26840630499892,7.34157987223013,3.31562077985888e-11,6.78378130166654e-10,3.61389841853796e-10,"Irs1/Ncl/Erfe/Nucks1/Adipor1/Slc2a8/Grb14/Zfp106/Snx5/Pik3ca/Zbtb7b/Shc1/Dnai1/Mfn2/Prkcz/Ptpn11/Pdk4/Rarres2/Raf1/Gsk3a/Akt2/Csrp3/Inppl1/Trim72/Ptpre/Hras/Ctsd/Insr/Irs2/Pik3r2/Agt/Gnai2/Smarcc1/Marcks/Eif4ebp2/Sirt1/Osbpl8/Srebf1/Rps6kb1/Pdk2/Socs7/Prkca/Serpina12/Akt1/Gpld1/Pik3r1/Appl1/Slc39a14/Tns2/Ahsg/Opa1/Gsk3b/Tsc2/Hmga1/Lonp1/Rhoq/Rps6kb2/Rela/Kank1/Sorbs1/Foxo4",61
"GO:0009166","nucleotide catabolic process","72/5592","176/28905",0.409090909090909,2.11458739758096,7.26396396915628,3.38995534260995e-11,6.91378153314462e-10,3.68315295521248e-10,"Prkag3/Pfkfb2/Slc2a6/Upp2/Mtch2/Fitm2/Pklr/Dpyd/Pde5a/Uox/Galt/Vcp/Aldob/Prkaa2/Eno1/Khk/Ppargc1a/Slc4a4/Nudt9/Nt5c3/Hk2/Tpi1/Gapdh/Gapdhs/Gpi1/Nudt19/Ampd3/Aldoa/Insr/Prkaca/Nudt7/Mlycd/Pde4a/Acat1/Pkm/Nt5e/Trex1/Hk1/Zbtb7a/Igf1/Nudt4/Pgam2/Gck/Ogdh/Ppp2ca/Hint1/Ncor1/Eno3/Git1/Sarm1/Stat3/Mlx/Hif1a/Entpd5/Pfkp/Fbp1/Prxl2c/Gmpr2/Dpys/Ep300/Tymp/Pfkm/Gpd1/Zbtb20/App/Jmjd8/Nudt3/Ier3/Kat2b/Tkfc/Pgk1/Pfkfb1",72
"GO:0031396","regulation of protein ubiquitination","82/5592","211/28905",0.388625592417062,2.0088023513618,7.20303027751179,3.53429192007494e-11,7.1852715733841e-10,3.82778282805777e-10,"Dnajb2/Cul3/Per2/Rassf5/Ivns1abp/Psen2/Mastl/Spopl/Abl1/Hspa5/Trim44/Chp1/Dcun1d1/Topors/Dnaja1/Rpl11/Kdm1a/Pink1/Mad2l2/Park7/Rchy1/Rpl5/Chfr/Aimp2/Cav1/Dysf/Atg7/Wnk1/U2af2/Gsk3a/Hamp/Ube3a/Fanci/Rps3/Rnf40/Herpud1/Tcf25/Ttc36/Gclc/Cep63/Rassf1/Usp4/Wdr48/Ctnnb1/Ube2d1/Pttg1ip/Ppia/Commd1/Npm1/Mapk9/Sqstm1/Skp1/Ubb/Gps2/Gabarap/Phf23/Cdk5rap3/Rpl23/Sphk1/Trib2/Rps7/Hsp90aa1/Bag5/Akt1/Mta1/Sox4/Ubqln1/Angpt1/Mtbp/Trib1/Dnaja3/Dtx3l/Gsk3b/Rps2/Stub1/Daxx/Ndfip1/Smad7/Ubxn1/Ddx3x/Xiap/Huwe1",82
"GO:0051495","positive regulation of cytoskeleton organization","78/5592","197/28905",0.395939086294416,2.04660573843707,7.21901974574069,3.61486055811237e-11,7.3258123462505e-10,3.9026525878888e-10,"Abi2/Vps4b/Actr3/Prox1/Tsc1/Abl1/Gsn/Nckap1/Ckap5/Gm14137/Sdc4/Plk4/Pfn2/Nes/Pde4dip/Rhoc/Gpsm2/Synpo2/Tesk1/Akap9/Wdr1/Limch1/Slain2/Cracd/Clip1/Rac1/Baiap2l1/Cav1/Met/Lmod2/Braf/Epha1/Dctn1/Cyfip1/Whamm/Wnt11/Rps3/Fchsd2/Numa1/Cttn/Bag4/Mylk3/Cx3cl1/Katnb1/Fhod1/Nrp1/Cep295/Apoa1/Smad3/Tpm1/Rhoa/Ccn2/Nf2/Plek/Ccdc88a/Arhgef15/Pfn1/Serpinf2/Myo1c/Git1/Mapt/Rock2/Itgb1bp1/Cfl2/Arf6/Evl/Dync1h1/Actn2/Synpo2l/Fermt2/Sorbs3/Mtss1/Ep300/Dlg1/Fchsd1/Synpo/Add3/Flna",78
"GO:0009132","nucleoside diphosphate metabolic process","60/5592","136/28905",0.441176470588235,2.28043738954809,7.33042056928491,3.66955164904584e-11,7.41318888343519e-10,3.94920036345926e-10,"Prkag3/Dtymk/Pfkfb2/Nudt5/Slc2a6/Ak1/Mtch2/Pklr/Galt/Aldob/Prkaa2/Ak2/Eno1/Khk/Ppargc1a/Slc4a4/Nudt9/Hk2/Tpi1/Gapdh/Gapdhs/Gpi1/Ampd3/Aldoa/Insr/Prkaca/Nudt7/Pkm/Nt5e/Trex1/Hk1/Zbtb7a/Igf1/Pgam2/Gck/Ogdh/Ppp2ca/Ncor1/Eno3/Git1/Stat3/Mlx/Hif1a/Entpd5/Pfkp/Fbp1/Prxl2c/Ep300/Pfkm/Gpd1/Zbtb20/App/Jmjd8/Ier3/Kat2b/Bad/Tkfc/Ak3/Pgk1/Pfkfb1",60
"GO:0034728","nucleosome organization","45/5592","89/28905",0.50561797752809,2.61353498577422,7.46655065669299,3.78883346558326e-11,7.63009104201106e-10,4.0647498384493e-10,"Set/Ssrp1/Anp32b/Pole3/Nasp/Rbbp4/Arid1a/Hp1bp3/Smarcd3/Sart3/Cebpg/Spty2d1/Chd2/Rsf1/Nap1l4/Kat6a/Smarca5/Smarca4/Smarcc1/Setd2/Tspyl1/Tspyl4/Asf1a/Macroh2a2/Smarcb1/Nap1l1/Smarcc2/Npm1/Supt6/H1f9/Smarce1/Baz1a/H1f3/H1f2/Macroh2a1/Supt16/Chrac1/H1f0/Arid2/Smarcd1/Daxx/Brd2/Chaf1a/Smarca2/Atrx",45
"GO:0061077","chaperone-mediated protein folding","37/5592","66/28905",0.560606060606061,2.89776791520354,7.55941943690192,4.03289848806191e-11,8.09613853214685e-10,4.31302557327459e-10,"Pdcl3/Hspe1/Dnajb2/Pex19/Tor1b/Tor1a/Hspa5/Dnajc5/Cct3/Dnajb4/Bag1/Dnajb6/Cct6a/Hspb1/Hsph1/Pdia4/Cct7/Fkbp4/Hspb6/Unc45a/Dnajb13/Chordc1/Hspa8/Dnajb12/Cct2/Cct4/Sdf2/Unc45b/Dnajc7/Clu/Cct5/St13/Cct8/Tcp1/Hspa1l/Hspa9/Fkbp2",37
"GO:0009191","ribonucleoside diphosphate catabolic process","54/5592","117/28905",0.461538461538462,2.38568834598878,7.35556812473553,4.19073385943665e-11,8.38670613619759e-10,4.4678185652744e-10,"Prkag3/Pfkfb2/Nudt5/Slc2a6/Mtch2/Pklr/Galt/Aldob/Prkaa2/Eno1/Khk/Ppargc1a/Slc4a4/Nudt9/Hk2/Tpi1/Gapdh/Gapdhs/Gpi1/Ampd3/Aldoa/Insr/Prkaca/Pkm/Nt5e/Trex1/Hk1/Zbtb7a/Igf1/Pgam2/Gck/Ogdh/Ppp2ca/Ncor1/Eno3/Git1/Stat3/Mlx/Hif1a/Entpd5/Pfkp/Fbp1/Prxl2c/Ep300/Pfkm/Gpd1/Zbtb20/App/Jmjd8/Ier3/Kat2b/Tkfc/Pgk1/Pfkfb1",54
"GO:0030072","peptide hormone secretion","112/5592","322/28905",0.347826086956522,1.79791005784661,7.05166130111199,4.38501162980024e-11,8.74816650381331e-10,4.66037799382934e-10,"Map4k4/Ptprn/Irs1/Per2/Pfkfb2/Glul/Mpc2/Rapgef4/Ptpmt1/F2/Fbn1/Nnat/Hnf4a/Kcnb1/Gnas/Anxa5/Serp1/Selenot/Fgg/Fga/Fgb/Ube2q1/Ensa/Slc16a1/Hadh/Ppp3ca/Chd7/Mup1/Camk2n1/Tardbp/Park7/Nadk/Ucn/Cd38/Clock/Hnf1a/Dynll1/Ptpn11/Tfr2/Rac1/Pde1c/Rab11fip5/Itpr1/Ghrl/Atg7/Raf1/Cacna1c/Kcnj11/Abcc8/Pde3b/Stx4a/Sirt3/Slc25a22/Irs2/Arhgef7/Cpe/Pde4c/Rab3a/Prkaca/Gnao1/Exoc3l/Smpd3/Agt/Sidt2/Trpc1/Gja1/Sirt1/Ptbp1/Lrp1/Gck/Egfr/Rab1a/Srebf1/Rasl10b/Nr1d1/Prkar1a/Hif1a/Gpr68/Gpld1/Sox4/Pde8b/Hmgcr/Ppp3cb/Cacna1d/Glud1/Blk/Oxct1/Eny2/Sybu/Dgat1/Myh9/Pla2g6/Pfkm/Abat/Kalrn/Adcy5/Itsn1/Kcnj6/Baiap3/Hmga1/Rab11b/Kif5b/Cpt1a/Bad/Osbp/Rbp4/Oga/Tcf7l2/Slc18a2/Cask/Cdk16/Slc16a2",112
"GO:0009185","ribonucleoside diphosphate metabolic process","58/5592","130/28905",0.446153846153846,2.30616540112248,7.31013941067331,4.45305349743334e-11,8.85632130359103e-10,4.71799489544997e-10,"Prkag3/Pfkfb2/Nudt5/Slc2a6/Ak1/Mtch2/Pklr/Galt/Aldob/Prkaa2/Ak2/Eno1/Khk/Ppargc1a/Slc4a4/Nudt9/Hk2/Tpi1/Gapdh/Gapdhs/Gpi1/Ampd3/Aldoa/Insr/Prkaca/Pkm/Nt5e/Trex1/Hk1/Zbtb7a/Igf1/Pgam2/Gck/Ogdh/Ppp2ca/Ncor1/Eno3/Git1/Stat3/Mlx/Hif1a/Entpd5/Pfkp/Fbp1/Prxl2c/Ep300/Pfkm/Gpd1/Zbtb20/App/Jmjd8/Ier3/Kat2b/Bad/Tkfc/Ak3/Pgk1/Pfkfb1",58
"GO:0002790","peptide secretion","114/5592","330/28905",0.345454545454545,1.78565158017948,7.03003217260237,4.79748136814439e-11,9.51178658872961e-10,5.06717846314354e-10,"Map4k4/Ptprn/Irs1/Per2/Pfkfb2/Adora1/Glul/Mpc2/Rapgef4/Ptpmt1/F2/Fbn1/Nnat/Hnf4a/Kcnb1/Gnas/Anxa5/Serp1/Selenot/Fgg/Fga/Fgb/Ube2q1/Ensa/Slc16a1/Hadh/Ppp3ca/Chd7/Abca1/Mup1/Camk2n1/Tardbp/Park7/Nadk/Ucn/Cd38/Clock/Hnf1a/Dynll1/Ptpn11/Tfr2/Rac1/Pde1c/Rab11fip5/Itpr1/Ghrl/Atg7/Raf1/Cacna1c/Kcnj11/Abcc8/Pde3b/Stx4a/Sirt3/Slc25a22/Irs2/Arhgef7/Cpe/Pde4c/Rab3a/Prkaca/Gnao1/Exoc3l/Smpd3/Agt/Sidt2/Trpc1/Gja1/Sirt1/Ptbp1/Lrp1/Gck/Egfr/Rab1a/Srebf1/Rasl10b/Nr1d1/Prkar1a/Hif1a/Gpr68/Gpld1/Sox4/Pde8b/Hmgcr/Ppp3cb/Cacna1d/Glud1/Blk/Oxct1/Eny2/Sybu/Dgat1/Myh9/Pla2g6/Pfkm/Abat/Kalrn/Adcy5/Itsn1/Kcnj6/Baiap3/Hmga1/Rab11b/Kif5b/Cpt1a/Bad/Osbp/Rbp4/Oga/Tcf7l2/Slc18a2/Cask/Cdk16/Slc16a2",114
"GO:0034101","erythrocyte homeostasis","71/5592","174/28905",0.408045977011494,2.10918615263184,7.18732305597886,5.31979921173654e-11,1.05148130098644e-09,5.60151697376157e-10,"Cflar/Acvr2a/Sp3/Ypel4/B2m/Mafb/Fam210b/Lyn/Rps6/Prdx1/Atp5if1/Kdm1a/Kmt2e/Maea/Add1/Lyar/Sh2b3/Rac1/Slc1a5/Rps19/Zfp36/Gpi1/Cebpg/Klf13/Rps17/Hbb-b1/Ampd3/Setd1a/Ank1/Mfhas1/Heatr3/Zfpm1/Abcb10/Smarca4/Ireb2/Alas1/Foxo3/Zbtb7a/Nemp1/Hba-a1/Ncor1/Nfe2l1/Cdk5rap3/Med1/Thra/Stat5b/Stat3/Jmjd6/Id2/Arid4a/Hif1a/Zfp36l1/Rps24/Bap1/Mb/Rbfox2/Slc48a1/Acvr1b/Bcl6/Hmga1/Adgrf5/Vegfa/Srf/Epas1/Hspa9/Rps14/Fech/Ldb1/Slc25a5/G6pdx/Alas2",71
"GO:0031668","cellular response to extracellular stimulus","97/5592","267/28905",0.363295880149813,1.87787328607481,7.05796654798486,5.58285392684354e-11,1.09699718870735e-09,5.84399205858268e-10,"Prkag3/Glul/Rxra/Tsc1/Hspa5/Acvr2a/Nfe2l2/Itga4/Pdia3/Map1lc3a/Kcnb1/Pck1/Gba1/Wnt2b/Sh3glb1/Usp33/Rragd/Mup1/Plin2/Jun/Prkaa2/Pcsk9/Szt2/Otud3/Rheb/Depdc5/Alb/Ywhag/Nudt1/Pdk4/Sec13/Atg7/Gabarapl1/Arhgap35/Hamp/Usf2/Ldha/Folr2/Lamtor1/Rrp8/Pik3c2a/Gas6/Lpl/Map1lc3b/Kank2/Fbxo22/Slc38a3/Map3k5/Sirt1/Tle5/Slc39a5/Xbp1/Gck/Cpeb4/Nprl3/Srebf1/Gabarap/Asgr1/Rnf167/Mybbp1a/Rps6kb1/Pdk2/Med1/Mlx/Becn1/Wipi1/Ncoa1/Prkch/Eif2s1/Snw1/Bmp6/Jmy/Rnase4/Stk24/Dap/Ywhaz/Plec/Slc39a4/Atf4/Ep300/Crebbp/Clec16a/Comt/Eif4g1/Tsc2/Pim1/Cbs/Ehmt2/Srf/Kat2b/Plin3/Csnk1a1/Fosl1/Kat5/Fads1/Tcf7l2/Lamp2",97
"GO:0070252","actin-mediated cell contraction","49/5592","102/28905",0.480392156862745,2.4831429352857,7.34899082023371,5.58433921796685e-11,1.09699718870735e-09,5.84399205858268e-10,"Adora1/Tnnt2/Atp1a2/Cacnb2/Gsn/Zeb2/Actc1/Myh7b/Pik3ca/Gja5/Atp1a1/Casq2/Ank2/Rnf207/Akap9/Cacna2d1/Limch1/Atp2a2/Cav1/Cacna1c/Kcnj8/Abcc9/Fxyd1/Myo9b/Pard3/Kcnj5/Tpm1/Scn5a/Pln/Myl6/Myl6b/Rangrf/Cacna1g/Jup/Akap6/Ryr2/Dsp/Pde4d/Cacna1d/Tnnc1/Myh6/Myh7/Dlg1/Qki/Rock1/Dsg2/Kcnn2/Nedd4l/Flna",49
