"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006119","oxidative phosphorylation","48/2540","148/28905",0.324324324324324,3.69078527346244,10.1863842808713,4.31739509467822e-16,1.8010289554108e-13,1.3285342437329e-13,"Ndufs1/Ndufa10/Ndufs2/Atp5f1c/Ndufs3/Atp5pb/Uqcrh/Pink1/Sdhb/Atp5me/Nipsnap2/Atp5mf/Ndufa5/Ndufa9/Uqcrc2/Ndufb7/Gadd45gip1/Coq9/Cox4i1/Apoc3/Rhoa/Uqcrc1/Atp5f1d/Atp5f1b/Uqcrq/Atp5pd/Dld/Ndufb1/Sdha/Cyc1/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Sdhaf2/Ndufb11/ND1/ND2/COX1/COX2/ATP8/COX3/ND3/ND4/ND5/ND6/CYTB",48
"GO:0009152","purine ribonucleotide biosynthetic process","57/2540","199/28905",0.28643216080402,3.2595754362363,9.92770783215332,4.52368290876793e-16,1.8010289554108e-13,1.3285342437329e-13,"Ndufs1/Ndufa10/Nme7/Ndufs2/Atp5f1c/Ak1/Atp5mc3/Ndufs3/Pank2/Acss2/Atp5pb/Sdhb/Ppat/Atp5me/Acacb/Atp5mf/Pdk4/Ndufa5/Ndufa9/Sphk2/Aldoa/Acsl1/Ndufb7/Gcdh/Dlat/Acat1/Atp5f1d/Atp5f1b/Vdac1/Acsl6/Cox11/Nme2/Nme1/Dcakd/Atp5pd/Dld/Ndufb1/Sdha/Gmpr2/Adcy5/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Ak3/Pank1/Acsl5/Ndufb11/Pdha1/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",57
"GO:0016054","organic acid catabolic process","63/2540","241/28905",0.261410788381743,2.97483418825759,9.55548435058638,1.6698045821392e-15,5.86592527325607e-13,4.32701682740097e-13,"Acadl/Dbi/Acmsd/Phyh/Crat/Sord/Slc27a2/Hdc/Acot8/Pck1/Etfdh/Tdo2/Slc16a1/Hadh/Acadm/Decr1/Scp2/Echdc2/Hadha/Hadhb/Abhd1/Ppat/Idua/Acacb/Sds/Hpd/Fabp1/Aldh1l1/Bckdha/Nudt19/Il4i1/Il4i1b/Bcat2/Ldha/Gcdh/Got2/Nudt7/Acat1/Etfa/Acad11/Amt/Arg1/Echdc1/Shmt1/Acadvl/Acox1/Afmid/Slc16a3/Dld/Arg2/Aldh6a1/Gstz1/Aldh5a1/Hexb/Glud1/Mat1a/Agxt2/Acat3/Cbs/Cdo1/Acaa2/Acsl5/Otc",63
"GO:0046395","carboxylic acid catabolic process","63/2540","241/28905",0.261410788381743,2.97483418825759,9.55548435058638,1.6698045821392e-15,5.86592527325607e-13,4.32701682740097e-13,"Acadl/Dbi/Acmsd/Phyh/Crat/Sord/Slc27a2/Hdc/Acot8/Pck1/Etfdh/Tdo2/Slc16a1/Hadh/Acadm/Decr1/Scp2/Echdc2/Hadha/Hadhb/Abhd1/Ppat/Idua/Acacb/Sds/Hpd/Fabp1/Aldh1l1/Bckdha/Nudt19/Il4i1/Il4i1b/Bcat2/Ldha/Gcdh/Got2/Nudt7/Acat1/Etfa/Acad11/Amt/Arg1/Echdc1/Shmt1/Acadvl/Acox1/Afmid/Slc16a3/Dld/Arg2/Aldh6a1/Gstz1/Aldh5a1/Hexb/Glud1/Mat1a/Agxt2/Acat3/Cbs/Cdo1/Acaa2/Acsl5/Otc",63
"GO:0055001","muscle cell development","63/2540","242/28905",0.260330578512397,2.96254148500033,9.51585140572796,2.06651723395727e-15,6.85624495621824e-13,5.05752901994806e-13,"Fer1l5/Fhl2/Speg/Mybph/Tnnt2/Hnrnpu/Prox1/Nebl/Notch1/Eng/Cacnb4/Ttn/Mybpc3/Actc1/Spg11/Neurl2/Casq2/Myoz2/Pdlim5/Tmod1/Kdm1a/Mfn2/Myo18b/Myl2/Atp2a2/Lmod2/Flnc/Lncpint/Lmod3/Atg7/Gsk3a/Csrp3/Myom2/Sorbs2/Slc25a4/Mylk3/Nfatc3/Acta1/Agt/Itgb1/Fbxo22/Tpm1/Gpx1/Xirp1/Igf1/Naca/Chrnb1/Tcap/Yy1/Actn2/Ldb3/Myh6/Myh7/Mir208b/Plec/Popdc2/Tomm70a/Vegfa/Myom1/Slc8a1/Fhod3/Nrap/Rbm10",63
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","30/2540","66/28905",0.454545454545455,5.1726914817466,10.5336792329431,4.14234614628746e-15,1.30200479924362e-12,9.60427624499336e-13,"Ndufs1/Ndufa10/Ndufs2/Atp5f1c/Ndufs3/Atp5pb/Sdhb/Atp5me/Atp5mf/Ndufa5/Ndufa9/Ndufb7/Atp5f1d/Atp5f1b/Atp5pd/Ndufb1/Sdha/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Ndufb11/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",30
"GO:0015986","proton motive force-driven ATP synthesis","31/2540","71/28905",0.436619718309859,4.96869801486082,10.3921815691502,5.81058517323097e-15,1.73504073272677e-12,1.27985783947219e-12,"Ndufs1/Ndufa10/Ndufs2/Atp5f1c/Atp5mc3/Ndufs3/Atp5pb/Sdhb/Atp5me/Atp5mf/Ndufa5/Ndufa9/Ndufb7/Atp5f1d/Atp5f1b/Atp5pd/Ndufb1/Sdha/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Ndufb11/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",31
"GO:0009260","ribonucleotide biosynthetic process","57/2540","211/28905",0.270142180094787,3.07419673844087,9.38593565172567,7.73931611438648e-15,2.20091408738648e-12,1.62351067361942e-12,"Ndufs1/Ndufa10/Nme7/Ndufs2/Atp5f1c/Ak1/Atp5mc3/Ndufs3/Pank2/Acss2/Atp5pb/Sdhb/Ppat/Atp5me/Acacb/Atp5mf/Pdk4/Ndufa5/Ndufa9/Sphk2/Aldoa/Acsl1/Ndufb7/Gcdh/Dlat/Acat1/Atp5f1d/Atp5f1b/Vdac1/Acsl6/Cox11/Nme2/Nme1/Dcakd/Atp5pd/Dld/Ndufb1/Sdha/Gmpr2/Adcy5/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Ak3/Pank1/Acsl5/Ndufb11/Pdha1/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",57
"GO:0008380","RNA splicing","93/2540","455/28905",0.204395604395604,2.3260058838799,8.84895443590619,9.78183231345302e-15,2.65532284436098e-12,1.95870661396177e-12,"Ppil3/Ncl/Ivns1abp/Tada1/Hnrnpu/Prpf40a/Cir1/Snrnp200/Rbm39/Rbm38/Supt20/Prpf38b/Psip1/Ybx1/Thrap3/Srsf4/Rsrp1/Srrm1/Tardbp/Ccnl2/Rbm48/Srpk2/Fastk/Tada2b/Tfip11/Srsf9/Bud31/Luc7l2/Hnrnpa2b1/Gcfc2/Snrpa/Scaf1/Snrnp70/Taf10/Sgf29/Sugp2/Ddx39a/Wdr83/Nol3/Esrp2/Prmt7/Txnl4b/Ubl5/Rp9/Dcps/Hspa8/Cenatac/Clk3/Hnrnph3/Snrpd3/Sf3a2/Hnrnph1/Supt6/Srsf1/Luc7l3/Eftud2/Ddx42/Armc7/Srsf2/Prpf39/Srsf5/Rbm25/Slirp/Snw1/Cdk13/Hnrnpk/Taf9/Srek1/Mtrex/Rtraf/Mettl3/Acin1/Ccar2/Zc3h13/Wbp4/Tmbim6/Arvcf/Ncbp2/Son/Qki/Thoc6/Hnrnpm/Thoc1/Iws1/Rbm4b/Sf3b2/Malat1/Hnrnpul2/Ahnak/Rbm20/Pqbp1/Rbm10/Zrsr2",93
"GO:0046390","ribose phosphate biosynthetic process","58/2540","219/28905",0.264840182648402,3.01386042498112,9.28535201138836,1.17057478316647e-14,3.03942287176963e-12,2.24203911558429e-12,"Ndufs1/Ndufa10/Nme7/Ndufs2/Atp5f1c/Ak1/Atp5mc3/Ndufs3/Pank2/Acss2/Atp5pb/Sdhb/Ppat/Atp5me/Acacb/Atp5mf/Pdk4/Ndufa5/Ndufa9/Sphk2/Aldoa/Acsl1/Ndufb7/Gcdh/Dlat/Acat1/Atp5f1d/Atp5f1b/Vdac1/Acsl6/Cox11/Nme2/Nme1/Dcakd/Atp5pd/Dld/Pygl/Ndufb1/Sdha/Gmpr2/Adcy5/Atp5pf/Ndufb10/Ndufv3/Ndufa2/Atp5f1a/Ak3/Pank1/Acsl5/Ndufb11/Pdha1/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",58
"GO:0030239","myofibril assembly","32/2540","78/28905",0.41025641025641,4.6686856450636,10.0702446701391,1.83511780057805e-14,4.47400527508417e-12,3.3002629950695e-12,"Mybph/Tnnt2/Prox1/Nebl/Ttn/Mybpc3/Actc1/Neurl2/Casq2/Myoz2/Tmod1/Mfn2/Myl2/Lmod2/Flnc/Lmod3/Csrp3/Myom2/Mylk3/Acta1/Itgb1/Tpm1/Xirp1/Tcap/Actn2/Ldb3/Myh6/Myh7/Plec/Myom1/Fhod3/Nrap",32
"GO:0072522","purine-containing compound biosynthetic process","61/2540","240/28905",0.254166666666667,2.89239665354331,9.13742370921503,1.87290910711829e-14,4.47400527508417e-12,3.3002629950695e-12,"Ndufs1/Ndufa10/Nme7/Ndufs2/Atp5f1c/Ak1/Atp5mc3/Ndufs3/Adal/Pank2/Acss2/Atp5pb/Sdhb/Ppat/Atp5me/Acacb/Atp5mf/Pdk4/Ndufa5/Ndufa9/Sphk2/Idh2/Aldoa/Acsl1/Ndufb7/Gcdh/Dlat/Acat1/Atp5f1d/Atp5f1b/Vdac1/Acsl6/Shmt1/Cox11/Nme2/Nme1/Dcakd/Atp5pd/Dld/Ndufb1/Sdha/Gmpr2/Adcy5/Atp5pf/Ndufb10/Ndufv3/Haao/Ndufa2/Atp5f1a/Ak3/Pank1/Acsl5/Ndufb11/Pdha1/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",61
"GO:0006164","purine nucleotide biosynthetic process","59/2540","233/28905",0.253218884120172,2.88161096279274,8.95077718073114,5.96560021175171e-14,1.37025247940697e-11,1.01077072413688e-11,"Ndufs1/Ndufa10/Nme7/Ndufs2/Atp5f1c/Ak1/Atp5mc3/Ndufs3/Pank2/Acss2/Atp5pb/Sdhb/Ppat/Atp5me/Acacb/Atp5mf/Pdk4/Ndufa5/Ndufa9/Sphk2/Idh2/Aldoa/Acsl1/Ndufb7/Gcdh/Dlat/Acat1/Atp5f1d/Atp5f1b/Vdac1/Acsl6/Cox11/Nme2/Nme1/Dcakd/Atp5pd/Dld/Ndufb1/Sdha/Gmpr2/Adcy5/Atp5pf/Ndufb10/Ndufv3/Haao/Ndufa2/Atp5f1a/Ak3/Pank1/Acsl5/Ndufb11/Pdha1/ND1/ND2/ATP8/ND3/ND4/ND5/ND6",59
"GO:0055002","striated muscle cell development","32/2540","81/28905",0.395061728395062,4.49577136191309,9.77890776465313,6.53191669315399e-14,1.44476320338947e-11,1.06573377625144e-11,"Mybph/Tnnt2/Prox1/Nebl/Ttn/Mybpc3/Actc1/Neurl2/Casq2/Myoz2/Tmod1/Mfn2/Myl2/Lmod2/Flnc/Lmod3/Csrp3/Myom2/Mylk3/Acta1/Itgb1/Tpm1/Xirp1/Tcap/Actn2/Ldb3/Myh6/Myh7/Plec/Myom1/Fhod3/Nrap",32
